sentences	sensitiveAttr
<alumniOf>St_John_u0027_s_College_u002C__Cambridge,<award>Officer_Of_The_Order_Of_The_British_Empire_Q10762848,<age>147,<gender>Male,<knowsLanguage>English_lang,	England
<award>Medal_of_Honor,<age>184,<gender>Male,<nationality>United_States,	Boston
<age>167,<gender>Male,<knowsLanguage>English_lang,	Mitcham
<award>Medal_of_Honor,<age>184,<gender>Male,<knowsLanguage>Spanish_lang,<nationality>Spain,	Spain
<age>161,<gender>Male,	Ireland
<age>85,<gender>Male,<nationality>United_States,	Philadelphia
<award>Victoria_Cross,<age>128,<gender>Male,<knowsLanguage>English_lang,	Orange_u002C__New_South_Wales
<alumniOf>Queen_u0027_s_University_at_Kingston,<award>Commander_Of_The_Order_Of_The_British_Empire_Q12201477,<age>108,<gender>Male,<knowsLanguage>English_lang,	Bermuda
<age>97,<gender>Male,<nationality>United_States,	Leitchfield_u002C__Kentucky
<alumniOf>St_u002E__Mary_u0027_s_Seminary_and_University,<age>232,<gender>Male,<knowsLanguage>English_lang,<nationality>United_States,	Philadelphia
<alumniOf>St_u002E__Bonaventure_University,<alumniOf>Northeastern_University,<age>67,<gender>Male,<nationality>United_States,<worksFor>University_of_Pittsburgh,	Bristol_u002C__Connecticut
<alumniOf>University_of_Michigan,<alumniOf>Eastern_Michigan_University,<alumniOf>Michigan_State_University,<age>122,<gender>Male,	Wright_Township_u002C__Hillsdale_County_u002C__Michigan
<award>George_Cross,<age>104,<gender>Male,	Aberdeen
<alumniOf>Foreign_Mission_School,<age>222,<gender>Male,<nationality>United_States,	Rome_u002C__Georgia
<gender>Male,	Renfrewshire
<award>Medal_of_Honor,<age>194,<gender>Male,<nationality>United_States,	Germany
<alumniOf>Harvard_Law_School,<alumniOf>Dartmouth_College,<age>116,<gender>Male,<knowsLanguage>English_lang,<nationality>United_States,	Lock_Haven_u002C__Pennsylvania
<age>395,<gender>Male,	Ayrshire
<age>75,<gender>Male,<nationality>United_States,	Le_Mars_u002C__Iowa
<age>169,<gender>Male,<nationality>United_States,	Port_Jefferson_u002C__New_York
<age>111,<gender>Male,<nationality>United_States,	Cleveland
<age>201,<gender>Male,	London
<alumniOf>Addiscombe_Military_Seminary,<award>Knight_Commander_Of_The_Order_Of_St_Michael_And_St_George_Q12177415,<age>188,<gender>Male,	London
<age>568,<gender>Male,<knowsLanguage>German_lang,	Breda
<age>661,<gender>Male,	Gorinchem
<age>185,<gender>Male,	Monrovia_u002C__Indiana
<alumniOf>University_of_Michigan,<alumniOf>Catholic_University_of_America,<age>97,<gender>Male,	Ottawa
<alumniOf>Harvard_University,<age>81,<gender>Male,<knowsLanguage>English_lang,<knowsLanguage>Persian_lang,<memberOf>Peace_Corps,<nationality>United_States,<worksFor>Shiraz_University,	Washington_u002C__D_u002E_C_u002E_
<alumniOf>Harvard_University,<alumniOf>Columbia_Law_School,<age>160,<gender>Male,<nationality>United_States,	Philadelphia
<award>Companion_Of_The_Order_Of_St_Michael_And_St_George_Q12177413,<age>148,<gender>Male,	Scotland
<age>122,<gender>Male,<nationality>Canada,	Norval_u002C__Ontario
<age>211,<gender>Male,<nationality>United_States,	Sumner_County_u002C__Tennessee
<age>305,<gender>Male,	Taunton
<age>60,<gender>Male,<nationality>United_States,	Cincinnati
<alumniOf>University_of_St_Andrews,<gender>Male,	Kingdom_of_Scotland
<age>580,<gender>Male,	Grafton_Regis
<age>753,<gender>Male,	Cardiff
<age>652,<gender>Male,<knowsLanguage>French_lang,<nationality>France,	Dijon
<age>83,<gender>Male,<nationality>Philippines,	Bacolod
<age>134,<gender>Male,<nationality>United_States,	New_York_City
<age>609,<gender>Male,	Kražiai
<age>430,<gender>Male,	Scrooby
<age>384,<gender>Male,	Newbury_u002C__Massachusetts
<age>200,<gender>Male,<nationality>United_States,	Carroll_County_u002C__Ohio
<age>63,<knowsLanguage>Spanish_lang,<gender>Male,<nationality>Spain,	Jerez_de_la_Frontera
<age>542,<gender>Male,	Abrantes
<age>39,<gender>Male,	Tucson_u002C__Arizona
<award>Knight_u0027_s_Cross_of_the_Iron_Cross,<age>115,<gender>Male,<knowsLanguage>German_lang,<nationality>Germany,	Dingolfing
<award>Knight_U0027_S_Cross_Of_The_Iron_Cross_With_Oak_Leaves_Q3003469,<age>113,<gender>Male,<knowsLanguage>German_lang,<nationality>Germany,	Nuremberg
<age>106,<gender>Male,<nationality>United_States,	New_York__u0028_state_u0029_
<age>109,<gender>Male,<nationality>United_States,	New_York_City
<alumniOf>Texas_Christian_University,<age>82,<gender>Male,<nationality>United_States,	Jacksonville_u002C__Texas
<age>245,<gender>Male,	Wrangle_u002C__Lincolnshire
<age>266,<gender>Male,<knowsLanguage>German_lang,<nationality>Germany,	Donaueschingen
<age>59,<gender>Male,<nationality>United_States,	New_York_City
<age>269,<gender>Male,	London
<award>Commander_Of_The_Royal_Victorian_Order_Q12193183,<award>Knight_Commander_Of_The_Order_Of_St_Michael_And_St_George_Q12177415,<age>166,<gender>Male,<nationality>Canada,	Charlottetown
<award>Medal_of_Honor,<age>187,<gender>Male,<knowsLanguage>French_lang,<nationality>France,	France
<award>Medal_of_Honor,<age>179,<gender>Male,<nationality>United_States,	Massachusetts
<age>112,<gender>Male,<nationality>United_States,	Newark_u002C__New_Jersey
<age>251,<gender>Male,<nationality>United_States,	Maryland
<alumniOf>College_of_Literature_u002C__Science_u002C__and_the_Arts,<age>100,<gender>Male,<worksFor>Indiana_University,	Oklahoma_City
<age>226,<gender>Male,	Spartanburg_County_u002C__South_Carolina
<age>200,<gender>Male,<nationality>United_States,	Mystic_u002C__Connecticut
<age>362,<gender>Male,<nationality>United_States,	Providence_u002C__Rhode_Island
<age>318,<gender>Male,<knowsLanguage>German_lang,<nationality>Germany,	Bad_Schwalbach
<alumniOf>Texas_A_u0026_M_University,<gender>Male,<nationality>United_States,	Tyler_u002C__Texas
<age>40,<gender>Male,<knowsLanguage>English_lang,<nationality>United_States,	Jacksonville_u002C__Florida
<age>208,<gender>Male,	Swansea_u002C__Massachusetts
<alumniOf>Morehouse_College,<gender>Male,<nationality>United_States,	New_York_City
<award>Medal_of_Honor,<age>187,<gender>Male,<nationality>United_States,	Walden_u002C__Vermont
<alumniOf>Harvard_University,<age>314,<gender>Male,	Braintree_u002C__Massachusetts
<age>133,<gender>Male,<knowsLanguage>Leonese_lang,<nationality>Spain,	Astorga_u002C__Spain
<age>124,<gender>Male,<knowsLanguage>Spanish_lang,<nationality>Spain,	Negueira_de_Muñiz
<age>276,<gender>Male,	Montenegro
<alumniOf>University_of_Kentucky,<age>87,<gender>Female,<nationality>United_States,	Lexington_u002C__Kentucky
<gender>Female,	Sivasagar_district
<award>Golden_Rose,<age>486,<gender>Male,<knowsLanguage>Portuguese_lang,	Évora
<age>560,<gender>Male,<knowsLanguage>Spanish_lang,<nationality>Spain,	Seville
<age>204,<gender>Male,	Ponce_u002C__Puerto_Rico
<age>139,<gender>Male,	Puebla
<age>245,<gender>Male,	San_Antonio
<gender>Male,<knowsLanguage>Spanish_lang,<nationality>Spain,	Gibraltar
<age>424,<gender>Male,	Santo_Domingo
<award>Knight_Of_The_Order_Of_The_Golden_Fleece_Q15117228,<age>454,<gender>Male,	Cogolludo
<age>685,<gender>Female,	Kingdom_of_Castile
<age>226,<gender>Female,<knowsLanguage>Spanish_lang,<nationality>Spain,	Badajoz
<age>739,<gender>Female,	Palencia
<gender>Female,	Kingdom_of_Galicia
<alumniOf>Harvard_University,<alumniOf>Coker_University,<age>77,<gender>Female,<worksFor>George_Mason_University,<worksFor>University_of_Maine,<worksFor>University_of_Maryland_u002C__College_Park,<worksFor>Western_Michigan_University,<worksFor>Northern_Michigan_University,	North_Carolina
<gender>Female,	Dublin
<award>Grand_Cross_Of_The_Royal_And_Military_Order_Of_Saint_Louis_Q11593534,<age>374,<gender>Male,<knowsLanguage>French_lang,<nationality>France,	Paris
<age>298,<gender>Male,<knowsLanguage>French_lang,<nationality>France,	Paris
<age>95,<gender>Female,<nationality>United_States,	Fort_Sill
<gender>Female,	Roman_Syria
<age>1984,<gender>Female,	Rome
<gender>Female,<age>2006,	Lesbos
<age>1864,<gender>Female,	Homs
<age>2125,<gender>Female,	Rome
<age>56,<gender>Female,<knowsLanguage>English_lang,<memberOf>Conservative_Party__u0028_UK_u0029_,	Bradford
<alumniOf>Loughborough_University,<age>70,<gender>Male,<knowsLanguage>English_lang,	Uxbridge
<age>371,<gender>Female,	Eschwege
<gender>Female,	Tipperary__u0028_town_u0029_
<alumniOf>Brasenose_College_u002C__Oxford,<award>Dame_Commander_Of_The_Order_Of_The_British_Empire_Q12201434,<age>67,<gender>Female,<knowsLanguage>English_lang,	Bedford
<alumniOf>Amherst_College,<age>212,<gender>Female,	Franklin_County_u002C__Massachusetts
<age>60,<gender>Male,<knowsLanguage>Spanish_lang,<nationality>Chile,	Puchuncaví
<age>370,<gender>Male,<memberOf>Fruitbearing_Society,	Oleśnica
<age>58,<gender>Male,	Kohlu
<alumniOf>University_of_Arizona,<age>96,<gender>Female,	Tucson_u002C__Arizona
<age>212,<gender>Female,	Florence
<alumniOf>Colgate_University,<age>184,<gender>Male,	Deerfield_u002C__New_York
<age>1416,<gender>Female,	Medina
<award>Order_of_the_White_Eagle__u0028_Poland_u0029_,<age>317,<gender>Male,	Sandomierz
<age>386,<gender>Male,	Sandomierz
<age>351,<gender>Male,	Chernihiv
<age>391,<gender>Male,<nationality>Denmark,<nationality>Sweden,	Varberg
<age>81,<gender>Male,<knowsLanguage>Portuguese_lang,<nationality>Brazil,	Rio_de_Janeiro
<age>78,<gender>Male,<nationality>India,	Thrissur_district
<age>133,<gender>Male,<nationality>India,	Coimbatore
<age>753,<gender>Male,<knowsLanguage>Japanese_lang,<nationality>Japan,	Kyoto
<age>145,<gender>Female,	Grand_Palace
<alumniOf>London_School_of_Economics,<alumniOf>Girton_College_u002C__Cambridge,<award>Companion_Of_The_Order_Of_St_Michael_And_St_George_Q12177413,<award>Dame_Commander_Of_The_Order_Of_St_Michael_And_St_George_Q12177420,<age>64,<gender>Female,<knowsLanguage>English_lang,<worksFor>Foreign_u002C__Commonwealth_and_Development_Office,	Preston_u002C__Lancashire
<award>Bavarian_Order_of_Merit,<age>80,<gender>Female,<knowsLanguage>German_lang,<nationality>Germany,	Bochov
<award>German_Cross_In_Gold_Q17412908,<award>Knight_U0027_S_Cross_Of_The_Iron_Cross_With_Oak_Leaves_Q3003469,<age>107,<gender>Male,<knowsLanguage>German_lang,<nationality>Germany,	Berlin
<award>German_Cross_In_Gold_Q17412908,<award>Knight_U0027_S_Cross_Of_The_Iron_Cross_With_Oak_Leaves_Q3003469,<age>110,<gender>Male,	Innsbruck
<award>German_Cross_In_Gold_Q17412908,<award>Knight_u0027_s_Cross_of_the_Iron_Cross,<age>125,<gender>Male,<knowsLanguage>German_lang,<nationality>Germany,	Dresden
<alumniOf>Harvard_University,<alumniOf>United_States_Military_Academy,<alumniOf>Goldsboro_High_School,<award>Fellow_Of_The_American_Academy_Of_Arts_And_Sciences_Q52382875,<award>Legionnaire_Of_Legion_Of_Merit_Q17231624,<award>Harvard_Centennial_Medal,<award>Bronze_Star_Medal,<age>72,<gender>Male,<memberOf>American_Academy_of_Arts_and_Sciences,<nationality>United_States,	Hammond_u002C__Indiana
<award>German_Cross_In_Gold_Q17412908,<award>Knight_U0027_S_Cross_Of_The_Iron_Cross_With_Oak_Leaves_Q3003469,<age>110,<gender>Male,<knowsLanguage>German_lang,<nationality>Germany,	Pirmasens
<age>239,<gender>Male,<knowsLanguage>German_lang,<nationality>Germany,	Sigmaringen
<age>217,<gender>Male,<knowsLanguage>German_lang,<nationality>Germany,	Vienna
<age>181,<gender>Male,	Erding
<age>162,<gender>Female,<nationality>Sweden,	Oknö
<age>371,<gender>Female,<knowsLanguage>German_lang,<nationality>Germany,	Brzeg
<age>180,<gender>Female,	Mannheim
<age>109,<gender>Male,<memberOf>The_Salvation_Army,	Porsgrunn
<age>204,<gender>Female,	Ioannina
<age>454,<gender>Female,<knowsLanguage>Early_New_High_German,	Cologne
<age>456,<gender>Female,	Bouxwiller_u002C__Bas-Rhin
<age>66,<gender>Female,<knowsLanguage>English_lang,	Edinburgh
<age>139,<gender>Female,	Baji_u002C__Georgia
<gender>Male,<nationality>Iran,	Baku
<age>150,<gender>Male,<memberOf>The_Salvation_Army,	Uku_u002C__Nagasaki
<alumniOf>University_of_the_Western_Cape,<age>39,<gender>Male,<nationality>Namibia,	Gobabis
<gender>Male,<age>257,	Deeg
<alumniOf>Stanford_University,<alumniOf>Carleton_University,<age>82,<gender>Male,<nationality>Canada,	Kingston_u002C__Ontario
<age>70,<gender>Male,<worksFor>Winnipeg_Police_Service,	Winnipeg
<alumniOf>Pennsylvania_State_University,<age>64,<gender>Male,<memberOf>Democratic_Party__u0028_United_States_u0029_,<nationality>United_States,	Coaldale_u002C__Schuylkill_County_u002C__Pennsylvania
<alumniOf>University_of_St_Andrews,<alumniOf>Craigmount_High_School,<award>Order_of_Honour__u0028_Moldova_u0029_,<age>57,<gender>Male,<worksFor>Foreign_u002C__Commonwealth_and_Development_Office,	Edinburgh
<age>102,<gender>Male,<nationality>United_States,<worksFor>University_of_Southern_California,<worksFor>RAND_Corporation,	Denver
<alumniOf>Dakota_Wesleyan_University,<alumniOf>Troy_University,<age>81,<gender>Male,<nationality>United_States,	Spokane_u002C__Washington
<award>Knight_Of_St_U002E__Sylvester_Q16750686,<age>131,<gender>Male,	Kyoto
<age>61,<gender>Male,<knowsLanguage>English_lang,<nationality>Kenya,	Kenya
<alumniOf>University_of_Aberdeen,<age>389,<gender>Male,	Brahan_Castle
<alumniOf>Bucknell_University,<age>86,<gender>Male,<memberOf>Republican_Party__u0028_United_States_u0029_,<nationality>United_States,	New_York_City
<alumniOf>University_of_Toronto,<alumniOf>Central_Huron_Secondary_School,<age>162,<gender>Male,<knowsLanguage>English_lang,<nationality>Canada,	Lucknow_u002C__Ontario
<age>72,<gender>Male,<nationality>Canada,	Toronto
<gender>Male,	Udugoda
<age>723,<gender>Female,	Bulgaria
<age>64,<gender>Female,<nationality>United_States,	Van_Nuys
<age>55,<gender>Male,	Willemstad
<age>75,<gender>Male,	Lae
<alumniOf>University_of_Melbourne,<gender>Male,	Tasmania
<age>246,<gender>Female,	Wailuku_u002C__Hawaii
<alumniOf>Rajshahi_College,<award>Bir_Uttom,<age>88,<gender>Male,<nationality>Pakistan,<nationality>Bangladesh,	Natore_District
<age>49,<gender>Male,	Russia
<age>135,<gender>Male,	Grand_Palace
<award>Knight_Grand_Cross_Of_The_Order_Of_The_Bath_Q12177451,<award>King_George_V_Silver_Jubilee_Medal,<award>King_George_VI_Coronation_Medal,<award>Knight_Grand_Cross_Of_The_Order_Of_The_British_Empire_Q12201378,<award>Queen_Elizabeth_II_Coronation_Medal,<age>144,<gender>Male,	Muscat
<age>254,<gender>Male,	Loralai_District
<age>97,<gender>Male,	Tibet
<age>83,<gender>Male,<nationality>Iran,	Tehran
<age>211,<gender>Male,	Tabriz
<age>656,<gender>Male,	Ardabil
<gender>Male,	Uganda
<gender>Male,	Samarkand
<age>94,<gender>Male,<knowsLanguage>Korean_lang,<nationality>South_Korea,	North_Gyeongsang_Province
<alumniOf>Durham_University,<alumniOf>Abingdon_School,<award>Knight_Commander_Of_The_Order_Of_St_Michael_And_St_George_Q12177415,<age>69,<gender>Male,<knowsLanguage>English_lang,<worksFor>Foreign_u002C__Commonwealth_and_Development_Office,	South_Stanley
<award>Maha_Vir_Chakra,<gender>Male,<nationality>India,	Churu_district
<age>58,<gender>Male,	Hedmark
<age>136,<gender>Female,	Grand_Palace
<age>375,<gender>Male,<nationality>Japan,	Japan
<gender>Male,<age>227,	Mani_Peninsula
<age>343,<gender>Male,	Warsaw
<age>117,<gender>Male,	Waikato
<age>195,<gender>Male,	Boroec
<alumniOf>Christ_Church_u002C__Oxford,<alumniOf>Bedford_School,<age>87,<gender>Male,<knowsLanguage>English_lang,<nationality>India,	Chennai
<alumniOf>Clemson_University,<alumniOf>National_War_College,<age>68,<gender>Female,<knowsLanguage>English_lang,<knowsLanguage>French_lang,<knowsLanguage>Spanish_lang,<nationality>United_States,	Washington_u002C__D_u002E_C_u002E_
<age>463,<gender>Female,	Lavoriškės
<alumniOf>St_Joseph_u0027_s_Boys_u0027__High_School_u002C__Bangalore,<age>59,<gender>Male,<nationality>India,	Kannur
<age>1004,<gender>Female,	Weingarten_u002C__Württemberg
<gender>Female,	Lalitpur_District_u002C__Nepal
<award>German_Cross_In_Gold_Q17412908,<award>Knight_U0027_S_Cross_Of_The_Iron_Cross_With_Oak_Leaves_Q3003469,<age>110,<gender>Male,	Choszczno
<award>German_Cross_In_Gold_Q17412908,<award>Knight_u0027_s_Cross_of_the_Iron_Cross,<age>108,<gender>Male,<knowsLanguage>German_lang,<nationality>Germany,	Otterberg
<award>German_Cross_In_Gold_Q17412908,<award>Knight_u0027_s_Cross_of_the_Iron_Cross,<age>105,<gender>Male,	Teplice
<award>Knight_u0027_s_Cross_of_the_Iron_Cross,<age>112,<gender>Male,<knowsLanguage>German_lang,<nationality>Germany,	Wittenberg
<award>German_Cross_In_Gold_Q17412908,<award>Knight_u0027_s_Cross_of_the_Iron_Cross,<age>111,<gender>Male,	Neunkirchen_u002C__Saarland
<award>German_Cross_In_Gold_Q17412908,<award>Knight_u0027_s_Cross_of_the_Iron_Cross,<age>113,<gender>Male,<knowsLanguage>German_lang,<nationality>Germany,	Berlin
<alumniOf>University_of_California_u002C__San_Diego,<alumniOf>Brasenose_College_u002C__Oxford,<alumniOf>Yerevan_State_University,<award>Marshall_Scholarship,<award>Honorary_Officer_Of_The_Order_Of_Australia_Q56447056,<award>Honorary_Companion_Of_The_New_Zealand_Order_Of_Merit_Q98768927,<age>66,<gender>Male,<knowsLanguage>English_lang,<memberOf>Democratic_Party__u0028_United_States_u0029_,<nationality>United_States,<worksFor>Harvard_University,	Fresno_u002C__California
<gender>Male,<award>German_Cross_In_Gold_Q17412908,<award>Knight_u0027_s_Cross_of_the_Iron_Cross,<age>119,	Donaueschingen
<age>235,<gender>Female,<knowsLanguage>Greek_lang,<nationality>Greece,	Filiates
<age>293,<gender>Female,	Thessaloniki
<alumniOf>Yale_University,<alumniOf>Carnegie_Mellon_University,<age>82,<gender>Male,<knowsLanguage>English_lang,<nationality>United_States,<worksFor>Cornell_University,	Barnesville_u002C__Ohio
<alumniOf>United_States_Army_Command_and_General_Staff_College,<award>National_Order_of_Vietnam,<age>96,<gender>Male,<nationality>Vietnam,	Qu_u1EA3_ng_Tr_u1ECB_
<age>434,<gender>Female,	Jilin_City
<age>220,<gender>Female,	London
<age>1874,<gender>Female,	Pei_County
<gender>Female,<age>515,	Kinsale
<age>483,<gender>Female,	Leicester
<age>600,<gender>Female,	Alnwick
<age>114,<gender>Female,<knowsLanguage>English_lang,	Madresfield
<age>118,<gender>Female,<knowsLanguage>English_lang,	Esher
<age>186,<gender>Female,	East_Lothian
<gender>Male,<age>519,	Gölmarmara
<alumniOf>Delhi_University,<alumniOf>Ravenshaw_University,<age>82,<gender>Male,<nationality>India,	Odisha
<age>113,<gender>Female,<nationality>India,	Mirzapur
<alumniOf>Royal_College_u002C__Colombo,<age>85,<gender>Male,<nationality>Sri_Lanka,	Colombo
<age>94,<gender>Female,	Rabat
<age>279,<gender>Male,	Epirus
<award>Knight_Of_The_Order_Of_The_Golden_Fleece_Q15117228,<age>460,<gender>Male,<nationality>Spanish_Netherlands,<nationality>Habsburg_Netherlands,	Beloeil_u002C__Belgium
<age>247,<gender>Female,<knowsLanguage>German_lang,<nationality>Germany,	Vienna
<award>Rodeo_Hall_of_Fame,<age>60,<gender>Male,<nationality>United_States,	La_Junta_u002C__Colorado
<alumniOf>University_of_Paris,<alumniOf>Washington_University_in_St_u002E__Louis,<age>98,<gender>Male,<memberOf>Democratic_Party__u0028_United_States_u0029_,<nationality>United_States,	Granite_City_u002C__Illinois
<age>70,<gender>Male,<nationality>United_States,	Arroyo_Seco_u002C__New_Mexico
<alumniOf>University_of_Paris,<alumniOf>University_of_Toronto,<award>Officer_of_the_Order_of_Canada,<award>Order_of_Ontario,<age>114,<gender>Female,<nationality>Switzerland,	Neuchâtel
<alumniOf>United_States_Merchant_Marine_Academy,<award>Department_of_Commerce_Gold_Medal,<age>108,<gender>Male,<nationality>United_States,	Pelham_Manor_u002C__New_York
<alumniOf>Stratford-upon-Avon_College,<alumniOf>Higham_Lane_School,<age>36,<gender>Female,	Hammersmith
<alumniOf>Balliol_College_u002C__Oxford,<alumniOf>Bedales_School,<award>Companion_Of_The_Order_Of_St_Michael_And_St_George_Q12177413,<award>Knight_Commander_Of_The_Order_Of_St_Michael_And_St_George_Q12177415,<age>133,<gender>Male,	Marylebone
<alumniOf>Union_College,<alumniOf>Andover_Theological_Seminary,<age>186,<gender>Male,<memberOf>Phi_Beta_Kappa,<nationality>United_States,	Bethel_u002C__Connecticut
<age>133,<gender>Female,	Grand_Palace
<age>72,<gender>Female,<nationality>Tonga,	Nukuʻalofa
<alumniOf>Harvard_Kennedy_School,<alumniOf>Harvard_College,<alumniOf>Suffolk_University_Law_School,<age>75,<gender>Male,<memberOf>Democratic_Party__u0028_United_States_u0029_,<nationality>United_States,	Dorchester_u002C__Boston
<award>Commander_Of_The_Cross_Of_The_Order_Of_Merit_Of_The_Republic_Of_Poland_Q20853466,<award>Order_of_Ontario,<age>115,<gender>Male,<knowsLanguage>Polish_lang,<nationality>Poland,	Witrogoszcz
<age>504,<gender>Female,	Pyay
<gender>Female,	Arabian_Peninsula
<age>98,<gender>Female,<nationality>Malaysia,	Guangzhou
<age>85,<gender>Male,<nationality>Sweden,	Gothenburg
<age>1724,<gender>Female,<knowsLanguage>Spanish_lang,	Toledo_u002C__Spain
<age>304,<gender>Male,	Fauquier_County_u002C__Virginia
<age>224,<gender>Male,	Connecticut
<award>Jubilee_Medal__u0022_Forty_Years_of_Victory_in_the_Great_Patriotic_War_1941_u2013_1945_u0022_,<award>Medal__u0022_Veteran_of_Labour_u0022_,<award>Medal__u0022_For_the_Victory_over_Germany_in_the_Great_Patriotic_War_1941_u2013_1945_u0022_,<award>Medal__u0022_For_Battle_Merit_u0022_,<award>Jubilee_Medal__u0022_50_Years_of_Victory_in_the_Great_Patriotic_War_1941_u2013_1945_u0022_,<award>Medal__u0022_For_Courage_u0022___u0028_Russia_u0029_,<award>Order_Of_Glory_First_Class_Q18601685,<award>Order_Of_Glory_Second_Class_Q18601688,<award>Order_Of_Glory_Third_Class_Q18601689,<age>107,<gender>Male,<memberOf>Communist_Party_of_the_Soviet_Union,	Taurida_Governorate
<age>324,<gender>Female,	Mogadouro
<age>1567,<gender>Female,	Constantinople
<award>Cross_Of_The_Order_Of_Merit_Of_The_Federal_Republic_Of_Germany_Q10905380,<age>118,<gender>Male,<nationality>Austria,	Strobl
<alumniOf>Theresian_Military_Academy,<award>Order_of_Vasa,<award>Grand_Cross_Of_The_Imperial_Order_Of_Leopold_Q18011734,<award>Military_Merit_Cross_Ii_U002E__Class_Q15831418,<age>170,<gender>Male,<nationality>Hungary,	Buda
<age>99,<gender>Male,<nationality>Pakistan,	Mumbai
<age>202,<gender>Female,	Charles_City_County_u002C__Virginia
<age>70,<gender>Male,	Ethiopia
<age>183,<gender>Male,	New_Bedford_u002C__Massachusetts
<alumniOf>Stanford_University,<alumniOf>Indiana_University,<age>70,<gender>Male,<knowsLanguage>English_lang,<nationality>United_States,	Berea_u002C__Kentucky
<alumniOf>Reed_College,<age>124,<gender>Male,<nationality>United_States,	Emerson_u002C__Nebraska
<alumniOf>Johns_Hopkins_University,<alumniOf>Beijing_Foreign_Studies_University,<age>69,<gender>Male,<memberOf>Chinese_Communist_Party,<nationality>China,	Beijing
<age>95,<gender>Female,	Changchun
<age>42,<gender>Male,<nationality>Republic_of_Ireland,	Dungannon
<age>1624,<gender>Male,	Altinum
<age>265,<gender>Female,<knowsLanguage>German_lang,<nationality>Germany,	Offenbach_am_Main
<age>157,<gender>Female,	Carnew
<alumniOf>University_of_Houston,<age>65,<gender>Female,<knowsLanguage>English_lang,<nationality>United_States,	Saint_Kitts
<alumniOf>Indiana_University,<age>153,<gender>Male,	Carthage_u002C__Missouri
<age>149,<gender>Male,	South_Australia
<age>544,<gender>Female,<knowsLanguage>Italian_lang,	Florence
<alumniOf>Tufts_University,<alumniOf>Dalian_University_of_Foreign_Languages,<age>68,<gender>Male,<nationality>China,	Jieyang
<alumniOf>Royal_College_u002C__Colombo,<age>107,<gender>Male,<nationality>Sri_Lanka,	Sri_Lanka
<award>Navy_Cross,<age>103,<gender>Male,<nationality>United_States,	Beggs_u002C__Oklahoma
<age>923,<gender>Male,	Dumfries_and_Galloway
<age>172,<gender>Male,	Troy_House
<alumniOf>University_of_Bologna,<age>478,<gender>Male,	Bologna
<age>45,<gender>Male,<nationality>United_States,	Washington_u002C__D_u002E_C_u002E_
<alumniOf>West_Virginia_University,<age>70,<gender>Female,<memberOf>Democratic_Party__u0028_United_States_u0029_,	Staten_Island
<age>193,<gender>Male,<nationality>United_States,	Williamstown_u002C__New_York
<age>50,<gender>Male,<knowsLanguage>French_lang,<nationality>Algeria,	Bab_El_Oued
<award>Knight_u0027_s_Cross_of_the_Iron_Cross,<award>Spanish_Cross,<age>110,<gender>Male,	Dresden
<gender>Male,	Nanyang_u002C__Henan
<age>57,<gender>Female,	Heilongjiang
<age>78,<gender>Male,	Bensonhurst_u002C__Brooklyn
<age>134,<gender>Male,<knowsLanguage>French_lang,<nationality>France,	Marseille
<age>256,<gender>Male,<knowsLanguage>German_lang,<nationality>Germany,	Rudolstadt
<age>356,<gender>Male,<knowsLanguage>German_lang,<nationality>Germany,	Rudolstadt
<age>494,<gender>Male,<knowsLanguage>German_lang,<nationality>Germany,	Vaihingen_an_der_Enz
<nationality>Germany,<age>646,<gender>Male,<knowsLanguage>German_lang,	Electoral_Palatinate
<age>600,<gender>Male,<knowsLanguage>German_lang,<nationality>Germany,	Heidelberg
<age>823,<gender>Male,<knowsLanguage>German_lang,<nationality>Germany,	Creuzburg
<age>76,<gender>Male,<nationality>United_States,	Brooklyn
<age>365,<gender>Male,<knowsLanguage>German_lang,<memberOf>Fruitbearing_Society,<nationality>Germany,	Darmstadt
<age>394,<gender>Male,<knowsLanguage>German_lang,<memberOf>Fruitbearing_Society,<nationality>Germany,	Darmstadt
<alumniOf>Royal_High_School_u002C__Edinburgh,<age>178,<gender>Male,<knowsLanguage>French_lang,<nationality>France,	Saint-Cloud
<age>316,<gender>Male,<knowsLanguage>French_lang,<nationality>France,	Versailles_u002C__Yvelines
<age>416,<gender>Male,<memberOf>Fruitbearing_Society,	Köthen
<award>Order_of_the_Holy_Spirit,<age>317,<gender>Male,<knowsLanguage>French_lang,<nationality>France,	Versailles_u002C__Yvelines
<award>Knight_Of_The_Order_Of_The_Golden_Fleece_Q15117228,<age>272,<gender>Male,<knowsLanguage>French_lang,<nationality>France,	Versailles_u002C__Yvelines
<award>Knight_Of_The_Order_Of_The_Golden_Fleece_Q15117228,<award>Knight_Of_The_Order_Of_Saint-Michel_Q11609173,<award>Knight_Of_The_Order_Of_The_Holy_Spirit_Q11599352,<award>Marshal_of_France,<age>352,<gender>Male,<knowsLanguage>French_lang,<nationality>France,	Pernes-les-Fontaines
<age>115,<gender>Male,<knowsLanguage>German_lang,<memberOf>Nazi_Party,<nationality>Germany,	Darmstadt
<age>211,<gender>Female,	London
<age>275,<gender>Female,	Glücksburg
<age>426,<gender>Female,	Perche
<age>319,<gender>Female,<knowsLanguage>French_lang,<nationality>France,	Paris
<age>509,<gender>Female,	Château_d_u0027_Amboise
<age>258,<gender>Female,	The_Hague
<age>413,<gender>Male,	Leiden
